sentence,aspect,sentiment
"Tính năng nổi bật: sn845 
Đúng với mô tả: tốt 
Chất lượng sản phẩm: ổn pin thì trong trạng thái heath khi đo trên cpuz còn khung thì là máy cũ nên sẽ xước là điều bình thường máy màn đẹp với chơi game khá là ổn với con chíp snapdragon 845 nhưng cục sạc cửa hàng gửi thì không có sạc nhanh nhá máy khá nóng nhưng gắn tản nhiệt vào là tốt",Design,neutral
"Màu sắc: xanh ngọc 
Dung lượng lưu trữ: 128gb điện thoại đẹp.mới keh xà ben.. Cửa hàng tư vấn nhiệt tìh",Design,positive
"Tính năng nổi bật: nóng ghê 
Đúng với mô tả: tốt chính xác không thiếu 1 món 
Chất lượng sản phẩm: tốt
Con nầy âm thanh khi xem phim thì phải nói là quá hay ưng em nó chổ đó.còn về chơi game tốt khá mược mà trong tầm giá dưới 5củ.chiến được :liên quân 120 fps full đồ hoạ trừ hd ra thì fps khi giao tranh không sợ bị lag hay tuột flo luôn ổn định 119-120-121 fps.pubg thì chỉ được 60fps mà thoi nhưng khá muợc mà 59-60 fps.và con nầy chơi game khá là nóng nóng còn hơn aiphone tầm 50c.",Audio,positive
"Hiệu năng bị giảm khi mở nhiều app. Không mượt. Đa nhiệm kém. Mở 3-4 app là máy bắt đầu chậm và giật, không được tối ưu. Pin nóng khi sạc",Performance,negative
Camera bị ám xanh. Mô tả sai sự thật. Hiệu năng kém. Ảnh chụp bị ám màu. Máy nóng. Pin hao nhanh. Chăm sóc khách hàng không giải quyết triệt để,Camera,negative
Color family: random color sản phẩm: lần đầu tiên mua máy trên cửa hàng nhận máy về ưng ý lắm máy còn mới sử dụng rất là tốt quan trọng là phù hợp với giá tiền mình bỏ ra mà chất lượng thì cũng rất là ưng ý mọi chức năng đều rất là tốt cửa hàng tư vấn nhiệt tình mình sẽ ủng hộ thêm lần sau nha tặng cửa hàng 5 sao chúc cửa hàng mua may bán đắt cảm ơn cửa hàng,Price,positive
"Đúng với mô tả: đúng 
Tính năng nổi bật: nhỏ gọn cầm sướng tay 
Chất lượng sản phẩm: tốt, nhưng màn hình hơi mờ, load hơi chậm tuy vậy nhưng xem video vẫn rất sắc nha, mọi người nên mua làm điện thoại dự phòng. Xem được cái youtube, bàn phím vừa phải bấm vẫn được nha. Đủ các nút như điện thoại to luôn 😛😛😛",Display,negative
"Chất lượng dở. Hình ảnh quảng cáo ảo. Pin yếu. Máy đơ liên tục, phải khởi động lại. Pin hao vù vù. Đóng gói không chắc chắn, móp góc. Chăm sóc khách hàng thái độ khó chịu",Design,negative
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: samsung dex máy rất to và mượt và đặc biệt nó còn sở hữu con chip snapdragon 695 màu rất đẹp sang trọng lại còn vừa tiền hợp lý cho các bạn sinh viên",Design,positive
riêng mọi người thì mình ki bt còn mình thì mua được cái mỗi vẻ bề ngoài đẹp còn phần trăm pin thì tụt nhanh như chớp với cả giựt lag không mượt,Design,positive
Camera sau của điện thoại có độ phân giải chính xác theo thông số kỹ thuật,Camera,neutral
"Máy mới nhưng mà bị lỗi màn hình , mua hàng không xem được thời gian bảo hành thế nào , hỏi thì nhân viên chăm sóc khách hàng không trả lời được",Display,negative
"Gps lệch to định vị chuẩn nhưng không dẫn đường sai, không tin cậy cho đi xa,",General,negative
máy chạy khá nhanh nhìn chúng rất tốt trong tầm giá,Performance,positive
"Xinh lắmmmm luônnnnn bé xíu à mà đáng tiền đó, mỗi tội sử dụng lâu tí nó lag và nóng máy luôn, cửa hàng tư vấn rất rất nhiệt tình nhé!",Performance,negative
"face unlock chậm, vân tay không nhận sinh trắc học ổn nhưng không mở khóa thất bại, phải nhập mật khẩu,",General,negative
máy khá là tốt so với tầm giá. dành cho nghe gọi lướt chút đỉnh của người già và trẻ nhỏ thì tuyệt vời mong là sài được lâu. cảm ơn cửa hàng,Price,positive
"Tính năng nổi bật: máy thiết kế ổn 
Đúng với mô tả: chưa 
Chất lượng sản phẩm: kém t mới mua máy xong sạc đầy 100% pin t không sử dụng chưa tải cái gì để vài tiếng tụt 13% pin mặc dù không bật mang không chơi không lgi . Máy mới pin 6k mà quá kém",Battery,negative
máy bể một gốc kh xem được youtube bị thương với giá này cũng khá tốt mà hơi bể,Price,positive
"Máy mới keng . Mọi người nên mua ạ camera trước và sau nét đẹp . Dung lượng cao, pin trâu sạc siêu nhanh , sẽ ủng hộ cửa hàng nữa ạ",Battery,positive
Nhóm màu: đen nsnsnsnsnnsnsnnsn hàng chính hãng cấu hình tốt săn sale giá tốt,Price,positive
"Hàng đẹp chuẩn nguyên seal nguyên hộp, máy chưa kích hoạt cửa hàng giao hàng nhanh gọn lẹ cảm ơn cửa hàng. Uy tín nhé mọi người mọi người tự tin mua ạ.",Shipping,positive
"Phần mềm của máy hoạt động bình thường, chưa ghi nhận lỗi nào nghiêm trọng sau vài ngày sử dụng.",Software,neutral
"Chất lượng sản phẩm: thảm họa 
Đúng với mô tả: sai sự thật 
Tính năng nổi bật: màn hình kém nhìn mờ mịt, máy lag khi lướt facebook, bảo hành 1 tháng không xong",Software,negative
"Chất lượng sản phẩm: hàng lỗi thời 
Đúng với mô tả: không đúng 
Tính năng nổi bật: chip yếu xử lý chậm chạp, pin xuống nhanh, đống gói không cẩn thận",Packaging,negative
"sạc không vào, chai pin,",Battery,negative
Tôi đã nhận được điện thoại điện thoại sử dụng tốt giá rẻ siêu hơi cửa hàng nhiệt tình thân thiện hẹn gặp lại cửa hàng sau,Shop_Service,positive
Đúng với mô tả:cửa hàng làm ăn cực uy tín nha,General,positive
"Nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm: tuyệt vời,cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè",Shop_Service,positive
Cửa hàng không hỗ trợ được cho khách hàng!,Shop_Service,negative
"Tính năng nổi bật:  tốt 
Chất lượng sản phẩm:  tốt 
Đúng với mô tả: qua dung cửa hàng uy tin ban hang chất lượng da mua rat nhieu lan",General,positive
Đã nhật được hàng thử sử dụng thì được như chất lượng thì chưa biết nếu sử dụng tốt lần sau ủng hộ cửa hàng,General,neutral
"thấy mượt oke, nhờ cửa hàng chọ màu cho con gái nhận được đúng màu luôn, giá cả hợp lý giao hàng nhanh",Price,positive
điện thoại này sử dụng khá ô kê quá tuyệt là vời luôn nên mua,General,positive
"đẹp toàn tập,giá rẻ cho học sinh là tiệt vời",Price,positive
Dịch vụ chăm sóc khách hàng hoạt động theo quy trình thông thường.,Shop_Service,neutral
Quá trình vận chuyển đúng theo lịch trình dự kiến của đơn vị giao hàng.,Shipping,neutral
"Chọn mua thiết bị vì chi phí dễ tiếp cận, hiểu rằng phân khúc này sẽ có điểm giới hạn nhất định. Trong quá trình sử dụng các thao tác cơ bản như mở ứng dụng, đọc tin tức, đôi khi phản hồi hơi chậm, thỉnh thoảng xuất hiện tình trạng khựng nhẹ. Chất lượng loa chưa thật rõ ràng, tiếng phát ra hơi bé nên nghe không thoải mái lắm trong môi trường có tiếng nền. Điều khiến bản thân mệt mỏi nhất là lúc cần hỏi về chế độ hỗ trợ kỹ thuật: nhắn tin liên tục, gần như mỗi ngày đều vào hỏi thăm, nhưng chỉ nhận được lời hẹn mà không có nội dung cụ thể. Sau thời gian dài chờ đợi, mới được giải quyết. Mong khâu phản hồi sau bán hàng sẽ được cải thiện.",Shop_Service,negative
"variation3: mỹ 2 sim 98% 128gb sau 1 tuần sử dụng mình cảm thấysản phẩm tốt , điểm chê :mình mua máy 98 nhưng lại có dấu bị rớt ở 2 cạnh trên pin tụt hơi nhanh camera kiểu bị chậm khung hình thấy hơi lag lag ở x1 chỉnh về 0.5 lại bình thường .mic đàm thoại hơi rè điểm tốt :màn hình tốt không bị trầy xước không ám ố , sử dụng mượt mà ,cảm ứng nhạy vkl camera chụp nét chất lượng tốt , .theo mình máy này nằm ở mức 96% còn phần quà tặng: máy có hổ trợ jack 3.5 đâu hả shopp ơiii , sao tặng con tai nghe jack 3.5 chi zay làm mình phải mua thêm cọng cáp chuyển đổi túm cái váy lại , tầm giá hơn 4 củ thì không có gì phải phàn nàn cả 5saoo",Performance,positive
"hàng giống như trên ảnh, đủ số lượng, cửa hàng chuẩn bị hàng nhanh và giao nhanh cho khách",Packaging,positive
Cần thêm thời gian đánh giá tuổi thọ pin,Battery,neutral
"màu: bạc 
Phân loại: fullbox mới +sạc 18w tốt nhất",General,positive
"Hiệu năng đơ game đua xe, ship chậm 8 ngày. Camera chính thiếu rực rỡ, pin tụt mạng di động.",Battery,negative
"Chất lượng sản phẩm: như qq 
Đúng với mô tả: không nen mua sài 3 bữa đầu oke ! cho đến mấy bữa sau lỗi loa ! lúc to lúc bé ! khó chịu không đáng tiền",Price,negative
"Nhóm màu: đen máy ổn, wiffi yếu. cửa hàng hứa hỗ trợ nhưng cuối cùng im ru. định cho 1 sao.",Shop_Service,negative
"Màu sắc: đen 
Phân loại: fullbox mới tốt",General,positive
Chán nản. Màu ảnh không thật. Hiệu năng lẹt đẹt. Camera chụp tối màu đen bị bệt. Máy đơ 1-2 lần/ngày. Pin tuột không phanh. Đóng hàng không có tem. Ship chậm vcl,Camera,negative
"Đóng gói siêu tệ, hộp mỏng dính, không có chống sốc. Ship tới muộn, làm lỡ việc. Hiệu năng chỉ đủ sử dụng cơ bản. Chăm sóc khách hàng gọi không bắt máy.",Shop_Service,negative
"ưng ý với sản phẩm cảm ứng mượt, nhiều tính năng mới mẻ ai khá thông minh",Performance,positive
hàng sử dụng tạm ổn giao hàng nhanh tạm thời sử dụng xem sao điện thoại bình thường,Shipping,positive
Pin sạc không đều adapter chậm. Camera selfie méo góc cạnh. Ship giao thiếu phụ kiện sạc.,Packaging,negative
"đặt màu đỏ, giao một cái màu hồng xước còn vỡ màn hình tùm lum. nhắn tin cho cửa hàng thì cửa hàng trả lời gọn lỏn trả hàng di. không một câu xin lỗi. mất thời gian quá😩🥲",Display,negative
"Màu sắc: xanh lá đóng gói cẩn thận giao hàng nhanh, nhân viên giao hàng vui vẻ thân thiện. loa to vang dội…,",Packaging,positive
Hình ảnh của mình là người lớn tuổi hơn mình thì mình cũng nên có cái gì cũng nên có những cái khác nhau mà thôi,Others,neutral
"Shipping cực chậm. Giao hàng muộn 3 ngày. Vận chuyển quá lâu. Đã hẹn giao ngày x nhưng tận ngày x+3 mới nhận được. Chăm sóc khách hàng rất khó liên lạc, gọi không nghe máy",Shop_Service,negative
"color: đen-xl hoàn hảo cho các hoạt động thể thao, thời trang hàn quốc hợp thời, bền và lâu dài,",Others,neutral
"Nhóm màu: vàng 
Dung lượng lưu trữ: 16gb máy đẹp lắm mọi chức năng đều tốt ạ, tôi rất là hài lòng tặng cửa hàng đủ 5 sao😐",General,positive
Hàng chuẩn zin mới đập hộp .màu đẹp mua được với giá khá hợp lý .giao hàng hơi lâu chắc do ngày sale 5 sao,Price,positive
Dễ vỡ khác xa quảng cáo không có. Quảng cáo kính cường lực siêu bền mà mình làm rơi nhẹ từ túi quần đã nứt màn hình.,Others,neutral
Giao sai phiên bản sai hoàn toàn không. Mình đặt bản 8gb ram cửa hàng giao bản 6gb,General,negative
"Không nhận sim đôi như mô tả, chỉ 1 khe hoạt động. Khác với mô tả hỗ trợ 2 sim. Tính năng e-sim không kích hoạt. Hiệu năng bình thường nhưng pin và ship đều kém",Design,negative
"Pin ảo, báo 50% nhưng sử dụng 5p là hết. Pin tụt nhanh. Hiệu năng giảm khi pin yếu. Pin không sử dụng được. Máy hay bị treo. Đóng gói không cẩn thận",Battery,negative
Shop tư vấn đúng thông tin sản phẩm. Hiệu năng thì mình sẽ đánh giá sau khi dùng một thời gian.,Performance,neutral
Màu máy: màu xanh sản phẩm: samsung a50s 4/64gb cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè,Packaging,positive
"Tính năng nổi bật: dễ sử dụng 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng cửa hàng chuẩn bị hàng nhanh ,điện thoại đẹp dễ thương ,phải sử dụng lâu mới biết được bền hay không",Packaging,positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb màu hồng rất đẹp",Design,positive
"Đúng với mô tả: chuẩn 
Tính năng nổi bật: 120hz, 7000mah 
Chất lượng sản phẩm: tốt
Săn sale cho ông anh, giao nhanhhh.",Price,positive
"Đúng với mô tả: hình ảnh và thực tế y chuẩn không sai 
Chất lượng sản phẩm: tuyệt vời và ổn định 
Tính năng nổi bật: giao diện đẹp cấu hình mạnh và đặt biệt không lag lắc chạy được 5g",Performance,positive
