sentence,aspect,sentiment
"Màu sắc: hồng đỏ: 
Dung lượng lưu trữ: 128gb máy đẹp",Design,Positive
"Màu sắc: bạc 
Phân loại: nguyên seal tính năng:nguyên seal + sạc 18w hoco chất lượng: tuyệt vời chất liệu:mới 100% đẹp ưng ý hoàn toàn đáng mua, camera màu chưa ưng lắm",Camera,Negative
"Màu sắc: bạc 
Phân loại: nguyên seal tính năng:nguyên seal + sạc 18w hoco chất lượng: tuyệt vời chất liệu:mới 100% đẹp ưng ý hoàn toàn đáng mua, camera màu chưa ưng lắm",Design,Positive
"Màu sắc: bạc 
Phân loại: nguyên seal tính năng:nguyên seal + sạc 18w hoco chất lượng: tuyệt vời chất liệu:mới 100% đẹp ưng ý hoàn toàn đáng mua, camera màu chưa ưng lắm",Price,Positive
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb thiết kế đẹp mắt, thiết kế đẹp mắt, sang trọng và thanh lịch,",Design,Positive
Nhóm màu: màu đen điện thoại y mẫu đẹp..nên mua ủng hộ cửa hàng nhé..tốt fullbox,Design,Positive
Nhóm màu: màu đen điện thoại y mẫu đẹp..nên mua ủng hộ cửa hàng nhé..tốt fullbox,Packaging,Positive
"Color family: random color sản phẩm: tuyệt vời,đã nhận sản phẩm của cửa hàng gửi. đúng chuẩn máy đã đặt hàng , máy mới chính hãng, cửa hàng uy tín, sản phẩm đẹp hợp thoi trang, giá cả bình dân. đã sử dụng 1 thời gian thấy rất ổn định. cửa hàng tư vấn nhiệt tình, có tặng rất nhiều voucher hậu mãi. tháng sau sẽ ủng hộ cửa hàng thêm con máy nữa.tặng cửa hàng 5 sao.",Design,Positive
"Color family: random color sản phẩm: tuyệt vời,đã nhận sản phẩm của cửa hàng gửi. đúng chuẩn máy đã đặt hàng , máy mới chính hãng, cửa hàng uy tín, sản phẩm đẹp hợp thoi trang, giá cả bình dân. đã sử dụng 1 thời gian thấy rất ổn định. cửa hàng tư vấn nhiệt tình, có tặng rất nhiều voucher hậu mãi. tháng sau sẽ ủng hộ cửa hàng thêm con máy nữa.tặng cửa hàng 5 sao.",Price,Positive
"Color family: random color sản phẩm: tuyệt vời,đã nhận sản phẩm của cửa hàng gửi. đúng chuẩn máy đã đặt hàng , máy mới chính hãng, cửa hàng uy tín, sản phẩm đẹp hợp thoi trang, giá cả bình dân. đã sử dụng 1 thời gian thấy rất ổn định. cửa hàng tư vấn nhiệt tình, có tặng rất nhiều voucher hậu mãi. tháng sau sẽ ủng hộ cửa hàng thêm con máy nữa.tặng cửa hàng 5 sao.",Shop_Service,Positive
"Phân loại sản phẩm: điện thoại f9 thật may mắn khi nhận đúng cửa hàng để mua. Máy đẹp không tùy vết, đã test full các chức năng đều hoạt động tốt.. Cuối thằng e lãnh lương sẽ ủng hộ thêm cho cửa hàng 2 cái nữa nhé...",Design,Positive
máy đẹp mỏng...sử dụng cũng khá nhanh...cửa hàng giao hàng nhanh và đóng gói cẩn thận...,Design,Positive
máy đẹp mỏng...sử dụng cũng khá nhanh...cửa hàng giao hàng nhanh và đóng gói cẩn thận...,Packaging,Positive
máy đẹp mỏng...sử dụng cũng khá nhanh...cửa hàng giao hàng nhanh và đóng gói cẩn thận...,Shipping,Positive
"Chất lượng sản phẩm: còn sử dụng tốt 
Tính năng nổi bật: ngoại hình đẹp 
Đúng với mô tả: đúng mô tả điện thoại sử dụng chữa cháy tốt, ngoại hình khá mới, test chạy thấy cũng ổn",Performance,Positive
"Chất lượng sản phẩm: còn sử dụng tốt 
Tính năng nổi bật: ngoại hình đẹp 
Đúng với mô tả: đúng mô tả điện thoại sử dụng chữa cháy tốt, ngoại hình khá mới, test chạy thấy cũng ổn",Design,Positive
"Nhóm màu: nhiều màu 
Dung lượng lưu trữ: 128gb máy đẹp, cửa hàng uy tín",Design,Positive
Điện thoại đẹp tốt so với tầm giá mượt mà với giá 1xxx mà được điện thoại vậy là quá ổn,Design,Positive
Điện thoại đẹp tốt so với tầm giá mượt mà với giá 1xxx mà được điện thoại vậy là quá ổn,Price,Positive
"Tính năng nổi bật: ổn 
Đúng với mô tả: đúng mô tả 
Chất lượng sản phẩm: tốt
Viền lưng điện thoại bắt mắt, sử dụng hiện tại thấy ổn",Design,Positive
"Sản phẩm nhìn đẹp,mà pin chán đời quá chưa sử dụng đã hết pin sập nguồn liên tục,mọi người nên cân nhắc trước khi mua",Battery,Negative
"Sản phẩm nhìn đẹp,mà pin chán đời quá chưa sử dụng đã hết pin sập nguồn liên tục,mọi người nên cân nhắc trước khi mua",Design,Positive
"Tính năng nổi bật: hàng giao đúng hẹn.máy đẹp, sử dụng tốt",Design,Positive
"Tính năng nổi bật: hàng giao đúng hẹn.máy đẹp, sử dụng tốt",Shipping,Positive
Tiền nào của nấy nhé. Suy nghĩ kỹ khi mua. Nghịch 1 lúc máy ấm lên tý là nó cứ bị vang lung tung. Cho dù mình không làm gì. Ngoại hình thì như mới. Nhưng máy thì quá lag.,Performance,Negative
Tiền nào của nấy nhé. Suy nghĩ kỹ khi mua. Nghịch 1 lúc máy ấm lên tý là nó cứ bị vang lung tung. Cho dù mình không làm gì. Ngoại hình thì như mới. Nhưng máy thì quá lag.,Design,Positive
Tiền nào của nấy nhé. Suy nghĩ kỹ khi mua. Nghịch 1 lúc máy ấm lên tý là nó cứ bị vang lung tung. Cho dù mình không làm gì. Ngoại hình thì như mới. Nhưng máy thì quá lag.,Price,Negative
"Color family: random color sản phẩm: máy sử dụng rất ổn, cấu hình thì không cần phải bàn , bề ngoài đẹp ,giá cũng hợp lý.",Design,Positive
"Color family: random color sản phẩm: máy sử dụng rất ổn, cấu hình thì không cần phải bàn , bề ngoài đẹp ,giá cũng hợp lý.",Price,Positive
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb màu sắc tuyệt đẹp, khó lựa chọn!, giao hàng nhanh chóng và an toàn., sử dụng vật liệu chất lượng cao., thiết kế mượt mà, rất ưng!,",Design,Positive
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb màu sắc tuyệt đẹp, khó lựa chọn!, giao hàng nhanh chóng và an toàn., sử dụng vật liệu chất lượng cao., thiết kế mượt mà, rất ưng!,",Shipping,Positive
"sản phẩm đẹp, xứng đáng với giá tiền, phải chi được tặng ốp lưng thì tốt nữa",Design,Positive
"sản phẩm đẹp, xứng đáng với giá tiền, phải chi được tặng ốp lưng thì tốt nữa",Price,Positive
"Sản phẩm đẹp hơn mong đợi, nhẹ nhàng, hi vọng sử dụng sẽ bền!trải nghiệm rồi sẽ quay lại đanh giá thêm! tốt cửa hàng",Design,Positive
Sản phẩm tốt đẹp cửa hàng bọc hàng cẩn thận,Design,Positive
Sản phẩm tốt đẹp cửa hàng bọc hàng cẩn thận,Packaging,Positive
"Color family: random color sản phẩm: màu đen cáp sạc tôi rất hài lòng khi nhận hàng của cửa hàng, máy rất đẹp, cảm ứng nhạy,mọi chức năng ổn áp . chúc cửa hàng luôn đắt khách và thành công",Design,Positive
Máy đẹp theo mình là 80% so với máy mới. Pin tầm 70% . Màn hình bị lỗi lóa sáng 1 điểm như trong video. Mất cảm biến tiệm cận. Còn mọi chức năng khác hoạt động tốt và bình thường như máy mới. Giá này của cửa hàng là quá tốt. 5 Sao. Sẽ quay lại ủng hộ cửa hàng thêm.,Display,Negative
Máy đẹp theo mình là 80% so với máy mới. Pin tầm 70% . Màn hình bị lỗi lóa sáng 1 điểm như trong video. Mất cảm biến tiệm cận. Còn mọi chức năng khác hoạt động tốt và bình thường như máy mới. Giá này của cửa hàng là quá tốt. 5 Sao. Sẽ quay lại ủng hộ cửa hàng thêm.,Design,Positive
Máy đẹp theo mình là 80% so với máy mới. Pin tầm 70% . Màn hình bị lỗi lóa sáng 1 điểm như trong video. Mất cảm biến tiệm cận. Còn mọi chức năng khác hoạt động tốt và bình thường như máy mới. Giá này của cửa hàng là quá tốt. 5 Sao. Sẽ quay lại ủng hộ cửa hàng thêm.,Price,Positive
Máy ngoại hình thì đẹp mà máy hơi lag giật cảm ứng không được nhạy lắm mua cho người lớn nhu cầu ít thì oke,Performance,Negative
Máy ngoại hình thì đẹp mà máy hơi lag giật cảm ứng không được nhạy lắm mua cho người lớn nhu cầu ít thì oke,Design,Positive
sản phẩm quá đẹp số với tầm giá. màn hình đẹp.,Display,Positive
sản phẩm quá đẹp số với tầm giá. màn hình đẹp.,Design,Positive
sản phẩm quá đẹp số với tầm giá. màn hình đẹp.,Price,Positive
"Nhóm màu: black giao nhanh, điên thoại nhỏ xíu luôn à, cưng lắm",Design,Positive
"Nhóm màu: black giao nhanh, điên thoại nhỏ xíu luôn à, cưng lắm",Shipping,Positive
"điện thoại newseal, pin khỏe thiết kế đẹp hệ điều hành mượt mọi thứ quá hoàn hảo trong phân khúc 🤗🤩🤔🥰😘😍😎😋 không có gì để chê quá êm",Battery,Positive
"điện thoại newseal, pin khỏe thiết kế đẹp hệ điều hành mượt mọi thứ quá hoàn hảo trong phân khúc 🤗🤩🤔🥰😘😍😎😋 không có gì để chê quá êm",Performance,Positive
"điện thoại newseal, pin khỏe thiết kế đẹp hệ điều hành mượt mọi thứ quá hoàn hảo trong phân khúc 🤗🤩🤔🥰😘😍😎😋 không có gì để chê quá êm",Design,Positive
"Giao hàng nhanh, sản phẩm đẹp, đã sử dụng được nửa ngày thấy rất tốt, dành cho ai chi phí hạn hẹp hoặc mua cho bé học tập rất tốt. Có phiếu bảo hành nửa nên rất yên tâm, đáng mua nhé mọi người!",Design,Positive
"Giao hàng nhanh, sản phẩm đẹp, đã sử dụng được nửa ngày thấy rất tốt, dành cho ai chi phí hạn hẹp hoặc mua cho bé học tập rất tốt. Có phiếu bảo hành nửa nên rất yên tâm, đáng mua nhé mọi người!",Price,Positive
"Giao hàng nhanh, sản phẩm đẹp, đã sử dụng được nửa ngày thấy rất tốt, dành cho ai chi phí hạn hẹp hoặc mua cho bé học tập rất tốt. Có phiếu bảo hành nửa nên rất yên tâm, đáng mua nhé mọi người!",Shop_Service,Positive
"Giao hàng nhanh, sản phẩm đẹp, đã sử dụng được nửa ngày thấy rất tốt, dành cho ai chi phí hạn hẹp hoặc mua cho bé học tập rất tốt. Có phiếu bảo hành nửa nên rất yên tâm, đáng mua nhé mọi người!",Shipping,Positive
"Rất rất hài lòng về cửa hàng , điện thoai siêu đẹp và xịn xò, cửa hàng còn cho ốp lưng , đóng gói kỹ càng , sẽ tiếp tục mua laptop và diện thoai của cửa hàng nữa, cả nhà nên mua đi nha, giá cả rất tốt và rất chất lượng ,",Design,Positive
"Rất rất hài lòng về cửa hàng , điện thoai siêu đẹp và xịn xò, cửa hàng còn cho ốp lưng , đóng gói kỹ càng , sẽ tiếp tục mua laptop và diện thoai của cửa hàng nữa, cả nhà nên mua đi nha, giá cả rất tốt và rất chất lượng ,",Packaging,Positive
"Rất rất hài lòng về cửa hàng , điện thoai siêu đẹp và xịn xò, cửa hàng còn cho ốp lưng , đóng gói kỹ càng , sẽ tiếp tục mua laptop và diện thoai của cửa hàng nữa, cả nhà nên mua đi nha, giá cả rất tốt và rất chất lượng ,",Price,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb thời lượng pin lâu dài, thiết kế đẹp mắt, chất lượng camera ấn tượng,",Battery,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb thời lượng pin lâu dài, thiết kế đẹp mắt, chất lượng camera ấn tượng,",Camera,Positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb thời lượng pin lâu dài, thiết kế đẹp mắt, chất lượng camera ấn tượng,",Design,Positive
"Máy đẹp, sẽ ủng hộ cửa hàng nếu có mua thêm máy",Design,Positive
ngoại hình đẹp trên 85% xài rất tốt cửa hàng ơi cửa hàng rất uy tín mọi người nên mua về sử dụng nha,Design,Positive
ngoại hình đẹp trên 85% xài rất tốt cửa hàng ơi cửa hàng rất uy tín mọi người nên mua về sử dụng nha,General,Positive
"Hàng tân trang đẹp,cảm ứng tốt,5 sao,sẽ ủng hộ tiếp",Design,Positive
"Màu sắc: màu ngẫu nhiên sản phẩm: mình rất vừa ý,máy đẹp,cầm chắc tay và cứng cáp,giá cả bình dân, kiểu dáng đẹp.cửa hàng uy tín giao hàng đúng hẹn,rất nhanh nhẹn,phục vụ tốt. Chất lượng máy rất tốt, đã test và sử dụng chưa thấy lỗi gì phát sinh.rất yên tâm về sản phẩm của cửa hàng",Performance,Positive
"Màu sắc: màu ngẫu nhiên sản phẩm: mình rất vừa ý,máy đẹp,cầm chắc tay và cứng cáp,giá cả bình dân, kiểu dáng đẹp.cửa hàng uy tín giao hàng đúng hẹn,rất nhanh nhẹn,phục vụ tốt. Chất lượng máy rất tốt, đã test và sử dụng chưa thấy lỗi gì phát sinh.rất yên tâm về sản phẩm của cửa hàng",Design,Positive
