data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
"Nhóm màu sắc: màu ngẫu nhiên sản phẩm: cáp sạc, điện thoại sử dụng mượt",,,Positive,,,,,,,,,,,
"Chất lượng sản phẩm: firmware cập nhật làm chậm máy. Đúng với mô tả: bản cập nhật hứa tối ưu nhưng ngược lại. Tính năng nổi bật: battery saver gây lag. Review: cập nhật xong thấy lag hơn, app mở chậm, phải factory reset, chăm sóc khách hàng không hổ trợ cụ thể",,,Negative,,,Negative,,,,,Negative,,,
Máy chất lượng quá kém .Dùng được vài hôm hỏng hẳn không lên nguồn . Mọi người không nên mua,,,,,,,,,,,,,Negative,
Đây là máy tàu.không giống quảng cáo.đặt hàng màu xanh giao màu bạc.trải ngiệm tệ.máy đểu,,,,,,,,,,,,,Negative,
Máy mới mà giật lag không sử dụng được,,,Negative,,,,,,,,,,,
"Cửa hàng giao nhanh, đóng gói chắc chắn, có kèm đầy đủ phụ kiện. Màn hiển thị khá đẹp, có lưu ám nhẹ đúng mô tả. Tuy nhiên góc màn có 1 mảng màu lạ, kính cam có trầy xướt, viền hơi xấu, pin còn được 7x % thôi. Chất lượng máy phù hợp giá. Hơi thất vọng camera trước của dòng x1 ii này.",,Negative,,Positive,,,Positive,Positive,,,,Positive,,
"Color family: random color sản phẩm: màu đen cáp sạc mua hàng ở cửa hàng này khá tốt, đóng gói tốt. Giá tiền rẻ so với mặt bằng chung. Nhìn chung thì cũng hài lòng nha",,,,,,,Positive,Positive,,,,,,
"Chất lượng sản phẩm: không đạt Đúng với mô tả: gian lận Tính năng nổi bật: máy 3tr8 nhưng chất lượng như đồ chơi, không xứng đáng, hối hận",,,,,,,,Negative,,,,,,
Nhóm màu: blue dung lượng lưu trữ: 256gb tốt,,,,,,,,,,,,,Positive,
Máy nóng ran sau 30p sử dụng camera thiếu nét màu nhạt nhòa ship muộn không thông báo lý do,,Negative,,,,,,,,,,Negative,,
"Chất lượng sản phẩm: hiệu năng đa nhiệm yếu. Đúng với mô tả: chip không đạt chuẩn. Tính năng nổi bật: cam selfie ám xanh. Review: mở nhiều app giật, ảnh xanh bất thường, pin 4h đã hết, đóng gói cẩu thả",Negative,Negative,Negative,,,,Negative,,,,,,,
"Đóng gói không có phụ kiện. Thiếu củ sạc. Thiếu đồ. Trong hộp chỉ có dây cáp, không có củ sạc đi kèm. Chăm sóc khách hàng bảo phải mua riêng. Pin sử dụng được",Neutral,,,,,,Negative,,,,,,,
"Sản phẩm được giao đúng hẹn, bao bì đóng gói ở mức tiêu chuẩn.",,,,,,,Neutral,,,,,,,
"Hàng giao nhanh chóng, hoá đơn xuất trong tuần nhận hàng.",,,,,,,,,,,,Positive,,
Chưa sử dụng nên chưa biết,,,,,,,,,,,,,Neutral,
Cửa hàng bán hàng uy tín ủng hộ cửa hàng,,,,,,,,,,,,,Positive,
"Máy quá nóng, cầm khó chịu. Hiệu năng chơi game tụt thảm hại. Pin hao nhanh khi chạy nền. Máy giật và nóng ran. Pin tụt quá nhanh. Chăm sóc khách hàng không có số hotline",Negative,,Negative,,Negative,,,,,,Negative,,,
"chụp ảnh bị nhiễu khá nhiều khi vào ban đêm, chụp ban ngày thì không được đẹp.",,Negative,,,,,,,,,,,,
"Máy dùng ổn, hiệu năng bình thường, không có hiện tượng quá nhiệt.",,,Neutral,,,,,,,,,,,
"Pin sạc mất 2 giờ rưỡi, camera zoom gấp ba vỡ nét. Hỗ trợ lặp câu trả lời.",Negative,Negative,,,,,,,,,Negative,,,
"Đúng với mô tả: đúng phân loại hàng săn sale 8.8 giá hời quá, sản phẩm thì nguyên seal. Sẽ tiếp tục săn thêm máy tại cửa hàng",,,,,,,,Positive,,,,,,
"Nhóm màu: trắng phân loại sản phẩm: 8/128gb mới nhận xong, chưa có thời gian trải nghiệm.",,,,,,,,,,,,,Neutral,
Chất lượng sản phẩm: hiệu năng mượt không. Đúng với mô tả: tốc độ không đúng. Tính năng nổi bật: camera tệ zoom. Review: thường lag. Chi tiết mất zoom. Ship chậm cẩu thả,,Negative,Negative,,,,,,,,,Negative,,
Đúng với mô tả màu sắc chất liệu hài hòa sản phẩm vừa vặn đúng số đo,,,,,,,,,,,,,,Neutral
Đặt xanh dương. Đợi mình lắp sim rồi đánh giá tiếp nhé.,,,,,,,,,,,,,Neutral,
"Color family: random color sản phẩm: cáp sạc nhận được hàng rồi,mình rất ứng ý luôn, sản phẩm quá tốt trong tầm giá ,máy có rất nhiều chức năng,màn hình đẹp,và tươi, .5 sao cho sản phẩm này",,,,Positive,,,,Positive,,,,,,
"Nhóm màu: desert dung lượng lưu trữ: 256gb tuổi thọ pin lâu dài, bộ xử lý mạnh mẽ và nhanh chóng, dịch vụ khách hàng xuất sắc,",Positive,,Positive,,,,,,,,Positive,,,
Dịch vụ khách hàng của shop phản hồi các thắc mắc ở mức cơ bản.,,,,,,,,,,,Neutral,,,
Giao sai hàng,,,,,,,,,,,,Negative,,
Chất lượng sản phẩm: người khác gọi đến không thấy,,,,,,,,,,,,,Negative,
Camera sau có độ phân giải 12MP.,,Neutral,,,,,,,,,,,,
"Chất lượng sản phẩm: pin tụt nhanh dù ít sử dụng. Đúng với mô tả: thông số pin phóng đại. Tính năng nổi bật: camera trước làm mịn quá đà. Review: để chế độ tiết kiệm mà vẫn tụt 30%/2h, selfie như nhựa, máy hơi ấm, đóng gói mỏng, ship muộn, chăm sóc khách hàng trả lời lỡ hẹn",Negative,Negative,,,,,Negative,,,,Negative,,,
"Mua về mình bị lỗi ngoại quan, cũng phải chạy hơi xa ~15km, 1h di chuyển để đổi máy mới, nghỉ nửa ngày làm. Cửa hàng cho 36h đổi cũng hơi khoai do xa và phụ thuộc vào thời tiết, chỗ mình mưa sml ... Định để sử dụng luôn nhưng apple không bảo hành vụ cấn gốc này, nên mình đi đổi. Máy thứ 2 đổi thì ngày hôm sau lỗi wifi bật mà không dò được, phải bật tắt tay, mình đang theo dõi để xem còn bị không thì đem bão hành hãng vì active rồi :((",,,,,Negative,,,,,Negative,,,,
"Đóng gói thiếu lớp bảo vệ, ship giao nhầm khu. Camera sau thiếu độ sâu, pin sạc chậm mất ba giờ.",Negative,Negative,,,,,Negative,,,,,Negative,,
"Nhóm màu: màu bạc dung lượng lưu trữ: 256gb đóng gói sơ sài , giao sai màu , đặt bạc giao đen",,,,,,,Negative,,,,,Negative,,
Chất lượng sản phẩm: hiệu năng lag giật. Đúng với mô tả: khác mượt mà hứa hẹn. Tính năng nổi bật: pin sạc chậm. Review: máy đơ mở app. Sạc mất lâu. Hộp móp chăm sóc khách hàng chậm trả lời,Negative,,Negative,,,,,,,,Negative,,,
Sản phẩm tốt săn đk sale giá rẻ giao hàng lâu cửa hàng uy tín sẽ ủng hộ thêm,,,,,,,,Positive,,,,Negative,,
Nhóm màu: đen cửa hàng uy tin nha ai muốn mua thì liên hệ cửa hàng này,,,,,,,,,,,,,Positive,
"Variation3: mỹ 2 sim 98% 128gb điện thoại oke, ngoại hình không đẹp lắm do bị xước nhiều ở cạnh bên, mặt trước bị xước dăm. Ngoài ra thì ổn.",,,,,Negative,,,,,,,,,
"Hỏng jack 3.5,nhắn tin không trả lời",,,,,,,,,,,Negative,,,
"Nhóm màu: đen tuyền dung lượng: 4gb/64gb thiết kế hiện đại, cảm biến vân tay, tốt máy ngon bổ rẻ",,,,,Positive,,,Positive,,,,,,
Hiệu năng giật khi sử dụng mạng 5g shipping chậm chăm sóc khách hàng không hỗ trợ,,,Negative,,,,,,,,Negative,,,
lừa đảo lag đơ liên tục mua về sử dụng được 3 ngày đã hỏng. Gọi bảo hành thì phải chờ 2 tuần. Thái độ nhân viên rất tệ,,,Negative,,,,,,,Negative,Negative,,,
Phần mềm chạy trên hệ điều hành Android phiên bản 13.,,,,,,Neutral,,,,,,,,
Điện thoại rất tốt máy pin trâu 6000 màn hình nét 120hz bền đẹp,Positive,,,Positive,,,,,,,,,,
Nhóm màu: xanh chất lượng camera tuyệt vời để ghi lại những khoảnh khắc,,Positive,,,,,,,,,,,,
"Ship chậm hơn 1 tuần, thông báo không rõ ràng. Máy rất nóng, cầm không thoải mái. Camera trước chụp tối không nhìn rõ mặt.",,Negative,,,Negative,,,,,,,Negative,,
"Nhóm màu: blue dung lượng lưu trữ: 128gb sang trọng và thanh lịch, tính năng sạc nhanh, dung lượng lưu trữ cao, các tính năng đổi mới,",,,,,,,,,,,,,Positive,
Săn giá tốt uy tín mọi người ai còn phân vân thì cứ yên tâm đặt hàng nha,,,,,,,,Positive,,,,,,
Dep dù hang dung nhung máy cảm ứng mượt,,,Positive,,Positive,,,,,,,,,
Sản phẩm đẹp tốt nên mua nhé mọi người,,,,,Positive,,,,,,,,,
Hiệu năng kém sau khi khôi phục cài đặt. Máy bị lag sau khi reset. Pin bị lỗi phần mềm. Máy chậm. Pin hết nhanh. Chăm sóc khách hàng đổ lỗi tại người sử dụng,Negative,,Negative,,,Negative,,,,,Negative,,,
"Hiệu năng của máy ở mức ổn định cho các tác vụ thông thường, không có hiện tượng giật lag đáng kể.",,,Neutral,,,,,,,,,,,
Sản phẩm này đẹp mọi người nên mua nha giao hàng nhanh chóng gói hàng cẩn thận,,,,,,,Positive,,,,,Positive,,
"Hàng bị móp méo góc trên.mà mình khẳng định là do rơi trước khi đóng gói vận chuyển,vì trong có 2 lượt túi nổ chống sốc rồi.vận chuyển mất tận 5 ngày",,,,,Negative,,,,,,,Negative,,
Chăm sóc khách hàng hỗ trợ đổi pin miễn phí. Hiệu năng ram đầy gây restart. Đóng gói hộp ướt mốc meo.,,,Negative,,,,Negative,,,,Positive,,,
"Điện thoại dễ thương, sử dụng ổn không biết bền không, nhưng mượt nha...",,,Positive,,Positive,,,,,,,,,
"Buôn bán lươn lẹo, không dám công khai chất lượng với thông tin thật của sảm phẩm. Máy không có nfc, nâng cấp hệ điều hành không được ...t tẩy chay tụi m.",,,,,,Negative,,,,,,,,
"Chất lượng sản phẩm: màn hình màu sai. Đúng với mô tả: hiển thị màu không chuẩn. Tính năng nổi bật: độ sáng không đều. Review: màu sắc không thực tế, sáng không đồng đều, nhìn mỏi mắt",,,,Negative,,,,,,,,,,
￼Điện thoại oppo reno 5 pro 5g 8gb/128gb lùa đảo tệ,,,,,,,,,,,,,Negative,
"Variation3: ram 6/128gb máy mới ổn, mượt, có phiếu bảo hành........tốt",,,Positive,,,,,,,Positive,,,,
"Chất lượng sản phẩm: vân tay nhận diện chậm. Đúng với mô tả: tính năng không như mô tả. Tính năng nổi bật: pin tụt nhanh. Review: mở khóa thất bại nhiều lần, pin sụt nhanh, máy hay đơ",Negative,,Negative,,,,,,,,,,,
"Chất lượng sản phẩm: hiệu năng yếu kém. Đúng với mô tả: quảng cáo quá đà. Tính năng nổi bật: lag. Review: hiệu năng thất vọng toàn tập, lướt facebook thôi cũng không mượt nổi máy nóng ran pin tụt không kiểm soát",Negative,,Negative,,,,,,,,,,,
Tính năng nổi bật: sử dụng sướng Chất lượng sản phẩm: 98% Đúng với mô tả: chuẩn như mô tả ace cân nhắc mua để trải nghiệm nhé,,,,,,,,,,,,,Positive,
"Pin chai nhanh, sạc chậm. Máy thường xuyên bị đơ khi đa nhiệm. Camera quay video bị giật, chống rung vô dụng.",Negative,Negative,Negative,,,,,,,,,,,
Màu máy: màu xanh sản phẩm: samsung a50s 4/64gb lần đầu tiên mua máy trên cửa hàng nhận máy về ưng ý lắm máy còn mới sử dụng rất là tốt quan trọng là phù hợp với giá tiền mình bỏ ra mà chất lượng thì cũng rất là ưng ý mọi chức năng đều rất là tốt sẽ ủng hộ thêm lần sau nha tặng cửa hàng 5 sao chúc cửa hàng mua may bán đắt cảm ơn cửa hàng,,,,,,,,Positive,,,,,,
Nhóm màu: xanh băng dung lượng: 4gb/64gb 🔋thời lượng pin:sử dụng được 1 ngày thoải mái 📸chất lượng camera:tạm chấp nhận được trong tầm giá ⚡hiệu suất:sử dụng cơ bản nghe gọi và zalo là tạm đủ máy sử dụng phì hợp cho người kinh tế bình dân,Positive,Neutral,,,,,,Positive,,,,,,
"Điện thoại samsung a6+ đặt mua đã nhận đúng sản phẩm và đầy đủ phụ kiện sạc, còn nguyên gói.sử dụng chất lượng tốt. Cám ơn cửa hàng.",,,,,,,,,,,,,Positive,
"Ê đẹp nha, chắc tay, máy đẹp lắm luôn, cái màu nó đẹp xuất sắc, camera thiết kế tinh tế như ip 16 promax vậy á. Pin 7000 mah nữa",Positive,Positive,,,Positive,,,,,,,,,
"Giao hàng chậm trễ , thái độ lòng vòng",,,,,,,,,,,Negative,Negative,,
"Máy đẹp màn đẹp nhưng sạc hơi lâu, trải nghiệm màn cong quá muợt, tiếc sạc thấp quá. Cường lúc tặng kèm tốt! quá ngon trong tầm giá",Neutral,,,,Positive,,,Positive,,,,,,
"Chất lượng sản phẩm: gps định vị sai, lock chập chờn. Đúng với mô tả: định vị chính xác như quảng cáo. Tính năng nổi bật: tracking không đáng tin. Review: app chạy bộ dẫn sai đường, tracking useless, gửi bảo hành rối rắm, chăm sóc khách hàng trả lời chậm",,,,,,Negative,,,,Negative,Negative,,,
"Chất lượng sản phẩm: camera quay video rung và mất nét. Đúng với mô tả: stabilizer không hiệu quả. Tính năng nổi bật: quay 4k nhưng chất lượng kém. Review: video bị rung, focus lẹt đẹt. Pin nóng khi quay, đóng gói sơ sài",Negative,Negative,,,,,Negative,,,,,,,
"Lỗi mic đúng mẫu không. Máy mình bị lỗi mic, gọi điện đầu dây bên kia không nghe thấy gì. Đem đi bảo hành thì hẹn tới hẹn lui rất mất thời gian.",,,,,,,,,Negative,Negative,,,,
Giao hàng bị bể màng hình,,,,Negative,,,,,,,,,,
Đúng với mô tả: đúng chuẩn bị giao hàng hơi chậm .nhận được hàng đầy đủ nguyên siu bên viettel post giao hàng .chờ thêm thời gian trải nghiệm mới biết sản phẩm,,,,,,,,,,,,Negative,,
"Nhựa rẻ tiền không đúng chất lượng camera nhòe, phần mềm lỗi. Ship hàng mất 3 tuần, khi tới thì hộp móp méo, máy bên trong trầy xước, chụp ảnh thì nhòe nhoẹt không rõ.",,Negative,,,Negative,Negative,,,,,,Negative,,
Hư pin ik thay hết 250k nữa,Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: giao hàng vào giờ nghỉ trưa, đóng gói không cẩn thận. Đúng với mô tả: không. Tính năng nổi bật: không. Review: hẹn giao giờ hành chính shipper lại giao lúc 12h trưa. Hộp hàng thì móp méo, chỉ dán vài miếng băng keo sơ sài",,,,,,,Negative,,,,,Negative,,
Tại sao app shopee bảo là trả góp the tín dụng qua vib lãi suất 0%. Mà bây giờ sau khi xong hết tôi vào app vib bị tính 2% 1 tháng . Tính ra cái điện thoại từ 17tr700 giờ trả góp 12 tháng thành ra 22tr,,,,,,,,,,,,,Negative,
Giao hàng nhanh. Gói hàng rất rất rất là kỹ luôn. Hàng tốt sử dụng êm. Dùn thời gian mới biết tốt không. Nên mua nha mọi người,,,,,,,Positive,,,,,Positive,,
"Color: đen-m goodôm vừa và thoải mái, chất liệu chất lượng cao, chất liệu chất lượng cao, trông đơn giản và đẹp trai, hiện đại và thời trang, chất liệu chất lượng cao, ôm vừa và thoải mái,",,,,,,,,,,,,,,Neutral
"Chất lượng sản phẩm: vân tay nhận diện kém. Đúng với mô tả: bảo mật không tốt. Tính năng nổi bật: pin xuống nhanh. Review: mở khóa thất bại nhiều lần, pin chỉ sử dụng được nửa ngày, máy nóng khi sử dụng",Negative,,,,,Negative,,,,,,,,
Chất lượng sản phẩm: cảm biến vân tay bị lỗi không nhận diện được khi đeo khẩu trang. Đúng với mô tả: mở khóa khuôn mặt/vân tay nhạy. Tính năng nổi bật: đeo khẩu trang vân tay không nhận được. Review: vân tay bị lỗi khi đeo khẩu trang. Pin tụt thảm hại. Chăm sóc khách hàng không hỗ trợ,Negative,,,,,,,,,,Negative,,,
