sentence,aspect,sentiment
"Camera sau kém ở ánh sáng yếu, blur nhiều. Khác với mô tả camera pro. Tính năng lấy nét tự động thất bại. Hiệu năng chơi game giảm dần, chăm sóc khách hàng hẹn gửi trả nhưng không rõ tiến trình",Camera,negative
"Máy mới mua, hôm nay là ngày 4/12, máy hay dính lỗi panic-full và resetcounter, ngày đơ màn khởi động lại không biết bao nhiêu lần. Rất khó chịu, phía hãng không có cách giải quyết cũng không được bảo hành, đổi trả. Ai mua nên cân nhắc, chắc chắn dính lỗi 90%",Shop_Service,negative
"Đúng với mô tả: đúng với mô tả 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: cam zoom 100 lên đời từ note 10+ sang s25u, mình thấy máy cầm nặng tay, màu này đẹp, có chút giống màu ánh cực quang note10 đang sử dụng",General,positive
Chất lượng sản phẩm trải nghiệm camera selfie tệ. Đúng với mô tả ảnh selfie khác ảnh quảng cáo. Tính năng nổi bật camera thiếu chi tiết + màu giả. Review selfie bị mịn quá mức mất chi tiết màu sai. Pin và hiệu năng bình thường nhưng không nổi bật. Đóng gói sơ sài ship tới muộn. Chăm sóc khách hàng hỗ trợ chậm và không có giải pháp hữu hiệu,Shipping,negative
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt
Đỉnh so với giá",Price,positive
sản phẩm: hàng lỗi hoặc bị hư hỏng,General,negative
"Tính năng nổi bật: ai đỉnh 
Chất lượng sản phẩm: hàng đẹp 
Đúng với mô tả: hàng chính hãng cửa hàng tư vấn nhiệt tình, sản phẩm tốt đúng với mô tả.",Design,positive
"Tính năng nổi bật: gần như mới 
Chất lượng sản phẩm: tuyệt vời 
Đúng với mô tả: đúng như mô tả máy gần như mới, pin hơi kém 1 tý thôi,",Battery,negative
"Hàng mình nhận không có vấn đề gì nhưng cửa hàng cần cải thiện dịch vụ tư vấn, mình liên hệ với cửa hàng phải đợi vài tiếng mới được trả lời 1 lần",Shop_Service,negative
"Camera không chụp được ban đêm ảnh đen thui. Khả năng chụp đêm kém. Bật chế độ đêm lên mà ảnh vẫn tối om, không thấy gì cả. Hiệu năng tốt. Đóng hàng hơi mỏng",Performance,positive
chất lượng sản phẩm dễ xước hoàn thiện kém. đúng với mô tả đúng về kích thước nhưng chất liệu khác. tính năng nổi bật pin bị phồng sau 2 tuần. review sử dụng 2 tuần thấy pin phồng nhẹ máy nóng khi sạc. camera selfie nhòe ảnh thiếu chi tiết. đóng gói sơ sài ship lâu. liên hệ bảo hành mất thời gian thủ tục rườm rà,Battery,negative
Chăm sóc khách hàng trả lời máy móc hiệu năng chậm khi tải file pin hao pin standby,Shop_Service,negative
Hàng chính hãng. Bao bì sản phẩm thùng carton cần phải được đóng gói và vận chuyển cẩn thận hơn. Lúc giao hàng bị móp méo như hình,Shipping,negative
điện thoại cảm giác không được tốt lắm nhưng tầm giá vậy thì cũng tốt,Price,positive
"Về hiệu năng, mình sẽ có đánh giá sau khi cài đặt và sử dụng các ứng dụng thường ngày.",Performance,neutral
"Màu máy: màu xanh sản phẩm: oppo a15s 8/256gb cửa hàng bán hàng uy tín riết chắc tôi hết tiền với cái cửa hàng này luôn quá bán đồ gì đâu mà món nào cũng rẻ cũng chất lượng hết lãnh lương là tôi qua mua liền, đặt online liền hai cái 10 điểm cho cửa hàng nha nhận hàng rất là ưng ý luôn chất lượng tuyệt vời mà giá cả thì phải chăng nữa nhân viên dễ thương tư vấn nhiệt tình nhé màn hình tuyệt đẹp bộ xử lý nhanh và hiệu quả giá trị tuyệt vời cho số tiền bỏ ra tặng cửa hàng đủ năm sao",Price,positive
"Tính năng nổi bật: bình thường 
Đúng với mô tả: mô tả không chi tiết 
Chất lượng sản phẩm: mình sử dụng tạm ổn lúc đầu mình mua cứ tưởng là bảo hành Việt Nam/a không ngờ là của za/a và giá nó cũng khá cao so với máy bạn săn seo đúng ngày. mình nhận hàng thấy con ipad hộp hơi dơ với móp bên ngoài như hàng trả từ một kh khác rồi gửi cho mình. nên là mong cửa hàng ghi rõ giúp để tiện cho sau này. cửa hàng được ủy quyền cửa hàng apple ở việt nam trên sàn thương mại điện tử nữa uy tín với rõ ràng một tí thì tốt hơn. máy bạn muốn mua nên chờ ngày khuyến mãi nha mình mua sớm một ngày mà giá giảm 500k luôn :(",General,negative
"Tính năng nổi bật: on 
Đúng với mô tả: dung voi mô tả 
Chất lượng sản phẩm: tốt nen mua moi nguoi a chất lượng san pham tốt giao hàng nhanh tu van nhiet tinh",Shipping,positive
"Nhóm màu: desert 
Dung lượng lưu trữ: 512gb tốt",General,positive
Trọng lượng của sản phẩm này là bao nhiêu gam?,Design,neutral
"Bị trầy, giống hàng display 'mới 100%' sai cam có điểm đen, đổi trả khó,",Camera,negative
Sản phẩm còn nguyên tem niêm phong của nhà phân phối.,Packaging,neutral
Nhóm màu: màu đen nhận hàng được mấy hôm chưa có viết đánh giá chờ sài vài ngày nữa xem sao và hàng sài tốt lắm nên mình cho cửa hàng 5sao,General,positive
máy nóng nhanh không biết ổn không mới khởi động mà nóng nhanh hi vọng ổn,Performance,neutral
Giá bán sản phẩm tương đương với mặt bằng chung trên thị trường.,Price,neutral
"chưa bao giờ nghĩ là sẽ mua 1 thứ giá trị như vậy trên shopee. nhưng ho vọng là điện thoại không có vấn đề gì, trộm vía đơn hàng không có vấn đề, nhưng màu đen không đẹp lắm 😅 cửa hàng giao nhanh thần tốc nha hix, mua bị đắt hơn ngày sale gần 1 củ, biết thế đợi sale rồi mua",Price,negative
"Hàng new nguyên seal, chính hãng mới sản xuất 2025, cửa hàng giao hàng nhanh, đóng gói cẩn thận, sẵn sale giá 11tr tốt, năm 2021 mình cũng mua iphone 12 của cửa hàng dunk",Packaging,positive
"Máy đẹp màn hình đẹp nhưng sạc hơi lâu, trải nghiệm màn cong quá muợt, tiếc sạc thấp quá. Cường lúc tặng kèm tốt! quá ngon trong tầm giá",Design,positive
chất lượng sản phẩm mic thu âm kém tiếng rè. đúng với mô tả không đề cập mic yếu. tính năng nổi bật âm thanh & camera không tốt. review gọi điện nghe vọng đối phương than rè. camera quay video cũng có noise. hiệu năng tổng thể ổn thôi. đóng hộp đơn giản ship delay. chăm sóc khách hàng trả lời bằng mẫu không hỗ trợ kỹ thuật sâu,General,negative
Máy dựng nhé anh em. Màn lô không vân tay,Display,negative
máy thì nhìn còn mới mượt dung lượng và ram thì tốt nhưng kính cường lực bị vỡ,Performance,positive
Dung lượng pin 3000mah,Battery,neutral
"sản phẩm sử dụng rất tốt, cửa hàng tư vấn nhiệt tình nên mua nha mọi người. ship hàng nhanh",Shop_Service,positive
"Màu sắc: đen 
Phân loại: nguyên seal đợi 7 ngày trải nghiệm sẽ quay lại đánh giá thêm. Giao hàng nhanh",Shipping,positive
Màu máy: màu đen sản phẩm: samsung a70 6/128gb máy tốt nha cửa hàng bán hàng uy tín ak .đúng máy mình cần . Quan trọng là sài ổn .giá cả hợp lý .bin sử dụng cũng lâu nè cửa hàng uy tín mình sẽ giới thiệu ủng hộ cửa hàng nè .giao hàng cung nhanh thận thiện nè,Shipping,positive
Vị trí camera trước là dạng giọt nước đúng như hình ảnh quảng cáo.,Camera,neutral
máy tốt . sử dụng ổn định. nếu mua thêm máy sẽ đặt cửa hàng,General,positive
Máy sử dụng con chip đúng như shop mô tả. Mình chưa cài ứng dụng nặng nên chưa kiểm tra được hiệu năng.,General,neutral
Dung lượng lưu trữ: 6+128 gb lần thứ 3 mua điện thoại của cửa hàng. phải nói cửa hàng rất nhiệt tình và sản phẩm cũng đẹp. chất lượng tốt. giao hàng nhanh. mọi người yên tâm mua hàng nhé. chúc cửa hàng ngày càng đắt hàng hơn nữa nhé.,Shipping,positive
"thời lượng pin ngắn khác với thực tế camera kém, kết nối bluetooth yếu. pin chỉ sử dụng được 4-5 tiếng dù quảng cáo là 10 tiếng, chụp đêm thì hầu như không thấy gì, kết nối bluetooth liên tục bị ngắt.",Battery,negative
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb 📸 
Chất lượng camera: tuyệt vời",Camera,positive
Giao hàng trong khung giờ cố định.,Shipping,neutral
"Máy mua về không lên nguồn , không thể liên hệ cửa hàng hoàn hàng",Battery,negative
"Nhóm màu: cáp type c samsung: tặng cửa hàng 5 sao cho nbh uy tín , sản phẩm nhận được khá tốt nên mình rất thích..",General,positive
"Đúng với mô tả: đúng nhận hàng nửa tháng nay mí quay lại đánh giá nghe gọi ổn định.pin chờ không đàm thoại được 1 tuần là hết.mẹ mình lớn tuổi máy hơi nhỏ mẹ nhìn bàn phím không rõ,âm lượng và chuông cũng hơi nhỏ .nhưng với giá hơn 200k thì máy như này là tốt rồi, giá quá rẻ.",Price,positive
Cửa hàng gần nhất giao nên nhanh được nhận hàng. Sẽ mua thêm nữa kckf,Shipping,positive
Máy ổn định chạy oke nhưng các nút thì bị liệt pin cũ bị chai nên bị tự tắt nguồn mở lại thì tuột hết pin mong chủ cửa hàng cải thiện lại,Battery,negative
"camera chụp thiếu sáng rất tệ. ảnh tối, bệt màu. chất lượng ảnh tối kém, noise nhiều. ảnh chụp tối ko thể dùng dc, quá noise. hiệu năng thỉnh thoảng giật nhẹ. pin dùng ổn nhưng sạc hơi lâu",Battery,negative
"Gõ tin nhắn bị ""chậm"", nhiều khi nhắn nhầm người.",General,negative
"Đóng gói siêu ẩu. Hàng không có chống sốc. Không được bảo vệ. Hộp hàng bị móp méo nặng, may mà bên trong không sao. Shipping thì đúng hẹn. Pin sử dụng được lâu",Shipping,positive
Mọi người cho hỏi máy này có được cập nhật phần mềm lâu dài không?,General,neutral
"Chất lượng sản phẩm: hàng lỗi 
Đúng với mô tả: không 
Tính năng nổi bật: pin ảo pin 6000mah nhưng sử dụng 2 tiếng hết, camera ám vàng, không được đổi trả",Camera,negative
"Nhóm màu: đen chất lượng camera tuyệt vời để ghi lại những khoảnh khắc, bảo hành đáng tin cậy trong 12 tháng, thời lượng pin lâu dài,",Camera,positive
Cửa hàng đóng gói rất cẩn thận nhưng giao sai kính cường lực nên còn 4 sao mặt lưng chài khá nhiều,Design,negative
"Tính năng nổi bật: hiệu năng mạnh 
Đúng với mô tả: đúng 95% lúc mới đặt hàng bật lên test thử thì thấy rất ưng, sản phẩm đẹp mắt cả trong lẫn ngoài nhưng lâu lâu vẫn có trường hợp lag lag. máy nhiều quảng cáo cần mình phải tự tắt bớt đi. nhận hàng lúc trưa 13h mở lần đầu, test sản phẩm pin ~ 50% sau đó tắt máy để ở nhà đi làm tới 12h đêm thì máy cạn pin không mở lên được phải sạc. không biết đây là trường hợp bình thường hay pin lỗi tụt nhanh trong vòng 9 tiếng không đụng chạm tới, mong cửa hàng hỗ trợ em.",Battery,negative
Tính năng：sử dụng ổn nhưng sạc hơi lâu mới đầy pin. Sử dụng sạc nhành cũng vậy vào chầm,Battery,negative
"Hàng đẹp chất lượng , giá rẻ , đóng gói cẩn thận, giao hàng đúng mẫu đủ số lượng, mình đã mua nhiều lần rồi, mọi người nên mua nhé. Giao hàng nhanh",Price,positive
Pin phồng sau 2 tuần. Tuổi thọ bền lâu sai. Tối ưu pin thất bại bảo hành cực kỳ rắc rối,Battery,negative
"mua hàng giá trị trên shopeee cũng lăn tăn về sản phẩm, nhưng mua của cửa hàng uy tín cũng yên tâm, tư vấn nhiệt tình, hỗ trợ chu đáo . hàng đúng với tư vấn . oke",Shop_Service,positive
"Tính năng nổi bật: panic full 
Chất lượng sản phẩm: reser couter 
Đúng với mô tả: lỗi tùm lum máy mới mua, hôm nay là ngày 4/12, máy hay dính lỗi panic-full và resetcounter, ngày đơ màn khởi động lại không biết bao nhiêu lần. Rất khó chịu, phía hãng không có cách giải quyết cũng không được bảo hành, đổi trả. Ai mua nên cân nhắc, chắc chắn dính lỗi 90%",Shop_Service,negative
"Nhóm màu: đen thiết kế mỏng nhẹ và sang trọng, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc,",Design,positive
Máy còn seal giao đúng những gì đã cam kết.,Shipping,neutral
Dù nhận được máy bị chai pin nhưng . Cửa hàng đã hỗ trợ rất tốt nhé . Lần sau sẽ tiếp tục ủng hộ cửa hàng,Battery,negative
"lần đầu mua máy của cửa hàng, gửi hàng nhanh, phản hồi tin nhắn cũng nhanh, máy cũ mà như mới không vết xước , được up từ android 8 lên 9 bao mượt luôn, có test thử game cod noble với bubg khá tốt , pin thì hơi tụt nhanh một chút nhưng tầm giá như này là ổn rồi .",Shop_Service,positive
"Tính năng nổi bật: màn hình đẹp.máy mượt .pin khá 
Đúng với mô tả: loa nhiều bass hợp nghe nhạc remix so với giá thì tốt. loa nghe max âm thì hơi rè 1 xíu nhưng vẫn ngon hơn máy giá rẻ",Price,positive
