data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
Chất lượng sản phẩm: pin tụt nhanh bất thường dù không sử dụng. Đúng với mô tả: hiệu năng không ổn định. Tính năng nổi bật: camera lấy nét tự động rất hay trượt. review: pin để trong túi không sử dụng cũng hết sạch. hiệu năng lúc nhanh lúc chậm. camera lấy nét rất chán. shipper giao hàng vào lúc nửa đêm,Negative,Negative,Negative,,,,,,,,,Negative,,
"Chất lượng sản phẩm: sạc lúc nhận lúc không. Đúng với mô tả: quảng cáo sạc ổn định sai. Tính năng nổi bật: cam zoom nhiễu. review: cắm 3 lần mới ăn, zoom ảnh mất nét, pin giảm nhanh, ship muộn",Negative,Negative,,,,,,,,,,Negative,,
"Chất lượng sản phẩm: sạc pin chậm. Đúng với mô tả: khác quảng cáo 30 phút 50%. Tính năng nổi bật: camera sau thiếu chi tiết. review: sạc 1h chỉ lên 20%, ảnh bị noise, ship chậm, chăm sóc khách hàng hẹn nhiều lần",Negative,Negative,,,,,,,,,Negative,Negative,,
camera mờ đục không nét. pin tụt nhanh chỉ lướt web 3 tiếng. ship giao muộn 5 ngày không thông báo.,Negative,Negative,,,,,,,,,,Negative,,
Chất lượng sản phẩm: camera góc rộng bị méo hình quá nhiều. Đúng với mô tả: quảng cáo chụp được 120 độ nhưng bị biến dạng nặng. Tính năng nổi bật: không có chống rung quang học ois. review: quay video rung lắc như động đất xem nhức mắt. pin sử dụng không được 1 ngày. đóng hàng lỏng lẻo thiếu tem niêm phong,Negative,Negative,,,,,Negative,,,,,,,
"Chất lượng sản phẩm: pin báo ảo rồi sập nguồn. Đúng với mô tả: thông số pin không đáng tin. Tính năng nổi bật: tiêu thụ pin cao. review: 50% bỗng thành 5% rồi tắt, mất hết công việc. chăm sóc khách hàng khó liên hệ",Negative,,,,,,,,,,Negative,,,
"Chất lượng sản phẩm: tản nhiệt kém, máy nóng khi chơi. Đúng với mô tả: nhiệt độ use bị làm nhẹ. Tính năng nổi bật: throttling mạnh. review: chơi 20p thấy tụt fps, máy nóng bỏng, pin tuột, chăm sóc khách hàng chỉ hướng dẫn reset",Negative,,Negative,,,,,,,,Negative,,,
"Chất lượng sản phẩm: nhận phải hàng trưng bày, pin chai. Đúng với mô tả: quảng cáo hàng mới 100% nhưng không phải. Tính năng nổi bật: không. review: máy nhận về có vài vết xước, kiểm tra pin thì thấy đã chai hơn 15%. rõ ràng là hàng đã qua sử dụng, cửa hàng làm ăn không có tâm",Negative,,,,Negative,,,,,,,,,
"Chất lượng sản phẩm: pin yếu và nóng. Đúng với mô tả: pin quảng cáo 2 ngày, thực tế chưa tới 1 ngày. Tính năng nổi bật: hiệu năng chậm chạp. review: mở app facebook cũng giật. hộp giao đến móp, giao muộn 4 ngày",Negative,,,,,Negative,Negative,,,,,Negative,,
"Chất lượng sản phẩm: camera quét tài liệu bị mờ, không sử dụng được. Đúng với mô tả: hiệu năng chỉ ở mức trung bình. Tính năng nổi bật: pin sạc rất lâu. review: tính năng scan tài liệu cho có chứ chữ mờ tịt. máy sử dụng tạm. pin sạc rất lâu. shipper giao hàng chậm hơn 1 tuần so với dự kiến",Negative,Negative,,,,,,,,,,Negative,,
"tạm ổn. xem youtube hay bị lỗi cấu hình, pin 6000 nhưng hao pin nhanh.",Negative,,,,,Negative,,,,,,,,
"Chất lượng sản phẩm: cảm biến ánh sáng lỗi. Đúng với mô tả: tự động điều chỉnh sai. Tính năng nổi bật: thông báo không hiện. review: màn hình sáng tối bất thường, không thấy thông báo, pin nhanh hết",Negative,,,Negative,,Negative,,,,,,,,
"đúng với câu nói tiền nào của đó là thật các bác ạ, không nghĩ nó quá tệ đến như thế, màn hình đôi lúc nó cứ như nhảy nhạc z chớp liên tục, pin thì sài được 2 tiếng từ 70% xuống cái 1 là 10% không trở tay kịp luôn ..thua",Negative,,,Negative,,,,Negative,,,,,,
"nhóm màu: xanh dương dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!,tuổi thọ pin lâu dài., thiết kế mượt mà, rất ưng!,",Negative,,,,Positive,,,,,,,,,
"Chất lượng sản phẩm: sạc kèm hay lỗi, chân sạc lỏng. Đúng với mô tả: phụ kiện không chuẩn. Tính năng nổi bật: sạc nhanh bất ổn. review: phải rút cắm nhiều lần mới nhận, sạc lâu đầy, đóng gói sơ, ship tới muộn, chăm sóc khách hàng xử lý chậm",Negative,,,,,,Negative,,,,Negative,Negative,,
Chất lượng sản phẩm: hiệu năng ì ạch khi có thông báo nhiều từ game. Đúng với mô tả: xử lí thông báo không ảnh hưởng tốc độ. Tính năng nổi bật: máy lag khi có nhiều thông báo game. review: đang chơi game bị đơ khi thông báo. pin sử dụng rất kém. chăm sóc khách hàng bảo do game,Negative,,Negative,,,,,,,,Neutral,,,
"máy lag khi xem video độ phân giải cao. pin tụt nhanh khi để qua đêm không sử dụng. đóng gói bị rách một bên, không còn nguyên vẹn.",Negative,,Negative,,,,Negative,,,,,,,
Tính năng nổi bật: pin quá chai,Negative,,,,,,,,,,,,,
nhóm màu: đen phân loại sản phẩm: không sạc máy đúng như mô tả là 8gi +3gi ảo =11gi +256gi bộ nhớ trông máy tốt xin chúc mua bán thành công.,Negative,,,,,,,,,,,,,
"dung lượng lưu trữ: a70 ram 6g/128gb nhóm màu: xanh máy đẹp pin chị được 6 tiếng xem youtube,nói giá tầm này tốt lắm rồi",Negative,,,,Positive,,,Positive,,,,,,
pin tụt nhanh,Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: hiệu năng chậm, đa nhiệm kém. Đúng với mô tả: camera chụp ảnh ngược sáng bị tối đen. Tính năng nổi bật: pin sạc lâu nhưng sử dụng nhanh. review: mở vài app là máy đơ. chụp ngược sáng là thua. pin thì tệ hại. cửa hàng giao hàng thiếu quà tặng",Negative,Negative,Negative,,,,,,,,Negative,,,
chăm sóc khách hàng từ chối bảo hành pin yếu. hiệu năng lag mở camera nhanh. ship giao nhầm số lượng phải hủy.,Negative,,Negative,,,,,,,Negative,Negative,Negative,,
đóng gói thiếu túi chống bụi bụi bám. pin tụt 50% xem phim 90 phút. ship muộn lễ hội không bù đắp.,Negative,,,,,,Negative,,,,,Negative,,
"Chất lượng sản phẩm: pin hao nhanh sau cập nhật. Đúng với mô tả: cập nhật làm giảm hiệu năng. Tính năng nổi bật: cam xử lý màu sai. review: sau cập nhật pin tụt vèo vèo, ảnh ám xanh, máy đôi khi nóng, đóng gói sơ, ship trễ, chăm sóc khách hàng chậm phản hồi",Negative,Negative,Negative,,,,Negative,,,,Negative,Negative,,
"máy sử dụng tốt, nhưng tra không thấy imei máy, có hôm không sử dụng nhưng pin vẫn tụt đều",Negative,,,,,,,,,,,,,
"sản phẩm: sản phẩm chất lượng kém pin thì nhanh hết, sạc pin cắm mãi không vào",Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: pin quá yếu so với quảng cáo. Đúng với mô tả: thời lượng thực tế thua xa. Tính năng nổi bật: không đáng tin. review: sử dụng nhẹ 3-4 tiếng là phải sạc, sạc lâu mới đầy, đóng gói sơ sài, chăm sóc khách hàng né trách nhiệm",Negative,,,,,,Negative,,,,Negative,,,
Chất lượng sản phẩm: giật lag hiệu năng. Đúng với mô tả: quảng cáo khác mượt mà. Tính năng nổi bật: chậm pin đầy. review: đơ app mở máy. lâu sạc kinh khủng. chậm xước hộp chăm sóc khách hàng,Negative,,Negative,,,,Negative,,,,,,,
"phiên bản 8/256, ngoại hình 90%, màn hình xướt nhẹ, đã dán sẵn miếng dán ppf, mặt lưng và camera xướt nhiều, pin không trâu lắm, loa hay như loa bluetooth, cổng sạc đôi khi không ăn điện, săn sale được giá 4tr",Negative,Negative,,Negative,,,,Neutral,,,,,,
máy nhìn bề ngoài ổn . cửa hàng đưa hai cục pin cũng như không . 1 cục sạc không vô pin. còn 1 cục sạc rất lâu mới đầy pin nhưng rất mau hết pin. quá thất vọng,Negative,,,,Positive,,,,,,,,,
"Chất lượng sản phẩm: hiệu năng không ổn định, giao diện thỉnh thoảng bị đứng hình. Đúng với mô tả: camera chất lượng không như quảng cáo. Tính năng nổi bật: pin tụt nhanh khi bật 4g. review: máy đang sử dụng tự nhiên bị treo, phải khởi động lại. camera quá tệ. bật 4g là pin tụt không phanh. chăm sóc khách hàng không giải quyết được vấn đề",Negative,Negative,Negative,,,,,,,,Negative,,,
"Chất lượng sản phẩm: pin kém, nóng máy. Đúng với mô tả: quảng cáo sai về pin. Tính năng nổi bật: camera chụp đêm tệ. review: pin tụt nhanh, máy nóng khi chơi game. camera chụp tối kém, ảnh mờ. ship trễ, đóng gói tệ. chăm sóc khách hàng không hỗ trợ tốt",Negative,Negative,,,,,Negative,,,,Negative,Negative,,
"lỗi phần mềm thiếu tài liệu camera trước mờ, pin tụt nhanh. máy hay bị treo và khởi động lại, không có sách hướng dẫn đầy đủ như quảng cáo, camera selfie thì mờ như có sương mù.",Negative,Negative,,,,,,,,,,,,
pin tuột nhanh như trượt xe trên dốc đà lạt. máy không gọi được. phế,Negative,,,,,,,,,,,,,
vừa mang về cầm đã thấy pin bị phồng rồi,Negative,,,,,,,,,,,,,
pin tuột nhanh,Negative,,,,,,,,,,,,,
sản phẩm: sản phẩm chất lượng kém trưa nhận hàng thì hết pin mang ra sạc thì 90 phút vào được 15%. nhắn tin hỏi cửa hàng pin chai thì kêu điện thoại bên cửa hàng toàn sạc 8 tiếng mới đầy. hàng lỗi thì nói thẳng ra hàng lỗi. cửa hàng không uy tín,Negative,,,,,,,,,,,,,
máy bị nóng sau khi cập nhật phần mềm. pin không được như cam kết. đèn flash quá yếu. hiệu năng xử lý file lớn cực chậm. chăm sóc khách hàng không có số điện thoại hỗ trợ. giao hàng thiếu một món đồ,Negative,,,,,Negative,,,,,Negative,Negative,,
"Chất lượng sản phẩm: máy lag khi sử dụng app. Đúng với mô tả: không đúng thực tế. Tính năng nổi bật: pin kém. review: mở ứng dụng bị giật, pin tụt nhanh, hộp đựng rách nát",Negative,,Negative,,,,Negative,,,,,,,
"cập nhật xong thành cục gạch đúng phần mềm tệ. vừa cập nhật phần mềm xong máy lag hơn hẳn, pin cũng yếu đi. biết thế không cập nhật.",Negative,,Negative,,,Negative,,,,,,,,
"Chất lượng sản phẩm: hiệu năng gpu yếu ngay từ lúc mua. Đúng với mô tả: cấu hình chơi game bị pr. Tính năng nổi bật: fps unstable. review: chơi game nhẹ cũng drop, card nóng, pin tuột nhanh, gửi bảo hành lâu",Negative,,Negative,,,,,,,Negative,,,,
"Chất lượng sản phẩm: hoàn thiện rẻ, khung dễ cong. Đúng với mô tả: nhiều điểm quảng cáo bị phóng đại. Tính năng nổi bật: camera xử lý màu thiếu tự nhiên. review: chụp ra màu giả, zoom nhẹ là mất chi tiết, pin tụt nhanh khi sử dụng mạng, đóng gói sơ, ship trễ, chăm sóc khách hàng phản hồi rối",Negative,Negative,,,Negative,,Negative,,,,Negative,Negative,,
"Chất lượng sản phẩm: máy tự reset khi tải app nặng. Đúng với mô tả: quảng cáo ổn định hệ thống không đúng. Tính năng nổi bật: cam quay bị lag. review: cài app nặng máy tắt, quay clip lag, pin nhanh hết, ship muộn",Negative,Negative,,,,,,,,,,Negative,,
"ram 2gb cho việc đa nhiệm mượt mà, pin lâu dài cho sử dụng cả ngày, thiết kế mượt mà, hoàn hảo cho việc sử dụng một tay, pin lâu dài cho sử dụng cả ngày,",Negative,,Negative,,Positive,,,,,,,,,
"Chất lượng sản phẩm: camera selfie chất lượng kém, ảnh vỡ Đúng với mô tả: hiệu năng không mượt mà, hay bị khựng Tính năng nổi bật: pin sử dụng các tác vụ thông thường cũng nhanh hết review: camera trước như có như không, chụp xấu tệ hiệu năng thì giật cục pin thì yếu sinh lý đóng hàng quá tệ, không có chống sốc",Negative,Negative,Negative,,,,Negative,,,,,,,
"pin không như quảng cáo sai thông số pin pin rất yếu. cửa hàng ghi pin 5000mah mà sử dụng cảm giác chỉ như 3000mah, quá thất vọng.",Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: hệ điều hành có quá nhiều quảng cáo. Đúng với mô tả: giao diện sạch và không có quảng cáo. Tính năng nổi bật: quảng cáo hiện khắp nơi rất khó chịu. review: mở app nào cũng thấy quảng cáo. pin tụt thê thảm. ship bị ""chậm"" 2 lần không lí do",Negative,,,,,Negative,,,,,,Negative,,
hiệu năng chậm khi sử dụng ứng dụng ngân hàng pin sạc mất 2.5h đóng hàng thiếu chống bụi,Negative,,Negative,,,,Negative,,,,,,,
điện thoại khoẻ mà hơi nóng máy khi chơi asphalt 9 với tụt pin cũng hơi nhanh,Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: pin hao nhanh, thỉnh thoảng tụt phần trăm bất thường. Đúng với mô tả: thời lượng pin không như quảng cáo. Tính năng nổi bật: sạc nhanh chỉ là quảng cáo. review: sử dụng 1 ngày không đủ, sạc lâu, ship tới muộn, đóng gói kém, chăm sóc khách hàng phản hồi chậm",Negative,,,,,,Negative,,,,Negative,Negative,,
"Chất lượng sản phẩm: hàng lỗi Đúng với mô tả: không Tính năng nổi bật: pin yếu máy mua về sử dụng được 3 ngày thì hỏng, pin tụt nhanh, cửa hàng bảo hành 20 ngày không trả lại",Negative,,,,,,,,,Negative,,,,
"đã nhận máy, hình thức khoảng 70%, mô tả là hàng cũ qua sửa chữa nhưng không biết cửa hàng có test full trước khi giao hay không. nhưng máy pin phồng không lên được nguồn ngay cả khi cắm sạc, phải sử dụng pin ngoài lắp mới bật được. màn hình hỏng hoàn toàn cảm ứng, kể cả phím điều hướng và đa nhiệm bên dưới. người mua sau nên cân nhắc, hên được đồ rẻ sử dụng được, xui thì thôi chấp nhận",Negative,,,Negative,,,,,,,,,,
"Chất lượng sản phẩm: nút bấm lỏng, pin kém. Đúng với mô tả: gia công tệ. Tính năng nổi bật: cam lấy nét chậm. review: phím bấm kêu lạch cạch, pin nửa ngày, ảnh out nét, hộp móp, giao chậm, chăm sóc khách hàng không phản hồi",Negative,Negative,,,Negative,,Negative,,,,Negative,Negative,,
